0	M	M	False	 
1	M	M	True	happy
2	M	m	False	wonder
3	M	m	True	nuance
4	M	s2	False	harmony
5	M	s2	True	restful
6	M	s4	False	bliss
7	M	s4	True	optimism
8	M	+	False	anticipation
9	M	+	True	anticipation
10	M	-	False	build
11	M	-	True	fear
12	M	M7	False	optimism
13	M	M7	True	optimism
14	M	m7	False	wonder
15	M	m7	True	wonder
16	M	7	False	build
17	M	7	True	progress
18	M	mM7	False	annoyance
19	M	mM7	True	build
20	M	M9	False	annoyance
21	M	M9	True	optimism
22	M	m9	False	fear
23	M	m9	True	threat
24	M	M6	False	bliss
25	M	M6	True	happy
26	M	m6	False	nuance
27	M	m6	True	threat
28	M	M11	False	annoyance
29	M	M11	True	annoyance
30	M	m11	False	annoyance
31	M	m11	True	annoyance
32	M	∅7	False	nuance
33	M	∅7	True	progress
34	M	+M7	False	bliss
35	M	+M7	True	threat
36	M	-7	False	restful
37	M	-7	True	threat
38	M	+7	False	optimism
39	M	+7	True	threat
40	M	add2	False	annoyance
41	M	add2	True	 
42	M	add4	False	annoyance
43	M	add4	True	progress
44	M	add9	False	optimism
45	M	add9	True	optimism
46	M	M79	False	bliss
47	M	M79	True	bliss
48	M	m79	False	wonder
49	M	m79	True	wonder
50	M	M911	False	annoyance
51	M	M911	True	annoyance
52	M	m911	False	wonder
53	M	m911	True	wonder
54	M	m3	False	happy
55	M	m3	True	 
56	M	M3	False	 
57	M	M3	True	 
58	M	P4	False	happy finality
59	M	P4	True	happy finality
60	M	P5	False	optimism
61	M	P5	True	optimism
62	M	P1	False	annoyance
63	M	P1	True	annoyance
64	m	M	False	wonder
65	m	M	True	wonder
66	m	m	False	 
67	m	m	True	somber
68	m	s2	False	nuance
69	m	s2	True	nuance
70	m	s4	False	wonder
71	m	s4	True	progress
72	m	+	False	optimism
73	m	+	True	optimism
74	m	-	False	threat
75	m	-	True	creepy
76	m	M7	False	 
77	m	M7	True	restful
78	m	m7	False	wonder
79	m	m7	True	progress
80	m	7	False	nuance
81	m	7	True	progress
82	m	mM7	False	annoyance
83	m	mM7	True	threat
84	m	M9	False	happy nuance
85	m	M9	True	happy nuance
86	m	m9	False	threat
87	m	m9	True	threat
88	m	M6	False	peaceful
89	m	M6	True	restful
90	m	m6	False	restful
91	m	m6	True	threat
92	m	M11	False	annoyance
93	m	M11	True	annoyance
94	m	m11	False	annoyance
95	m	m11	True	annoyance
96	m	∅7	False	dark nuance
97	m	∅7	True	dark
98	m	+M7	False	optimism
99	m	+M7	True	wonder
100	m	-7	False	restful
101	m	-7	True	foreboding
102	m	+7	False	 
103	m	+7	True	threat
104	m	add2	False	 
105	m	add2	True	 
106	m	add4	False	 
107	m	add4	True	compelling
108	m	add9	False	 
109	m	add9	True	optimism
110	m	M79	False	imperious
111	m	M79	True	 
112	m	m79	False	sad nuance
113	m	m79	True	urgent nuance
114	m	M911	False	annoyance
115	m	M911	True	annoyance
116	m	m911	False	beautiful
117	m	m911	True	intricate
118	m	m3	False	restful
119	m	m3	True	progress
120	m	M3	False	optimism
121	m	M3	True	optimism
122	m	P4	False	optimistic finality
123	m	P4	True	optimistic finality
124	m	P5	False	optimistic finality
125	m	P5	True	 
126	m	P1	False	annoyance
127	m	P1	True	annoyance
128	s2	M	False	harmonious finality
129	s2	M	True	harmonious finality
130	s2	m	False	threat
131	s2	m	True	threatening nuance
132	s2	s2	False	 
133	s2	s2	True	nuance
134	s2	s4	False	optimism
135	s2	s4	True	optimism
136	s2	+	False	growing bliss
137	s2	+	True	growing bliss
138	s2	-	False	threat
139	s2	-	True	creepy
140	s2	M7	False	blissful nuance
141	s2	M7	True	blissful nuance
142	s2	m7	False	progress
143	s2	m7	True	progress
144	s2	7	False	progress
145	s2	7	True	progress
146	s2	mM7	False	 
147	s2	mM7	True	sad nuance
148	s2	M9	False	 
149	s2	M9	True	love
150	s2	m9	False	threat
151	s2	m9	True	threat
152	s2	M6	False	love
153	s2	M6	True	happy
154	s2	m6	False	restful
155	s2	m6	True	threat
156	s2	M11	False	annoyance
157	s2	M11	True	annoyance
158	s2	m11	False	annoyance
159	s2	m11	True	annoyance
160	s2	∅7	False	nuance
161	s2	∅7	True	nuance
162	s2	+M7	False	build
163	s2	+M7	True	threat
164	s2	-7	False	restful
165	s2	-7	True	 
166	s2	+7	False	build
167	s2	+7	True	threat
168	s2	add2	False	 
169	s2	add2	True	 
170	s2	add4	False	 
171	s2	add4	True	optimism
172	s2	add9	False	annoyance
173	s2	add9	True	optimistic love
174	s2	M79	False	annoyance
175	s2	M79	True	annoyance
176	s2	m79	False	extreme nuance or confusion
177	s2	m79	True	 
178	s2	M911	False	annoyance
179	s2	M911	True	 
180	s2	m911	False	extremely nuanced optimism
181	s2	m911	True	extremely nuanced optimism
182	s2	m3	False	cohered optimism
183	s2	m3	True	optimistic finality
184	s2	M3	False	optimistic finality
185	s2	M3	True	optimistic finality
186	s2	P4	False	growing finality
187	s2	P4	True	growing finality
188	s2	P5	False	happy finality
189	s2	P5	True	happy finality
190	s2	P1	False	annoyance
191	s2	P1	True	 
192	s4	M	False	finality
193	s4	M	True	growing happy finality
194	s4	m	False	tension
195	s4	m	True	nuance
196	s4	s2	False	happy finality
197	s4	s2	True	 
198	s4	s4	False	 
199	s4	s4	True	pensive
200	s4	+	False	growing optimism
201	s4	+	True	growing optimism
202	s4	-	False	 
203	s4	-	True	threat
204	s4	M7	False	happy
205	s4	M7	True	happy
206	s4	m7	False	wonder
207	s4	m7	True	wonder
208	s4	7	False	wonder
209	s4	7	True	wonder
