1M	1M	harmonic	 
1M	1M	ascending	happy
1M	1m	harmonic	wonder
1M	1m	ascending	nuance
1M	1s2	harmonic	harmony
1M	1s2	ascending	restful
1M	1s4	harmonic	bliss
1M	1s4	ascending	optimism
1M	1+	harmonic	anticipation
1M	1+	ascending	anticipation
1M	1-	harmonic	build
1M	1-	ascending	fear
1M	1M7	harmonic	optimism
1M	1M7	ascending	optimism
1M	1m7	harmonic	wonder
1M	1m7	ascending	wonder
1M	1Mm7	harmonic	build
1M	1Mm7	ascending	progress
1M	1mM7	harmonic	annoyance
1M	1mM7	ascending	build
1M	1M9	harmonic	annoyance
1M	1M9	ascending	optimism
1M	1m9	harmonic	fear
1M	1m9	ascending	threat
1M	1M6	harmonic	bliss
1M	1M6	ascending	happy
1M	1m6	harmonic	nuance
1M	1m6	ascending	threat
1M	1M11	harmonic	annoyance
1M	1M11	ascending	annoyance
1M	1m11	harmonic	annoyance
1M	1m11	ascending	annoyance
1M	1∅7	harmonic	nuance
1M	1∅7	ascending	progress
1M	1+M7	harmonic	bliss
1M	1+M7	ascending	threat
1M	1-7	harmonic	restful
1M	1-7	ascending	threat
1M	1+7	harmonic	optimism
1M	1+7	ascending	threat
1M	1add2	harmonic	annoyance
1M	1add2	ascending	 
1M	1add4	harmonic	annoyance
1M	1add4	ascending	progress
1M	1add9	harmonic	optimism
1M	1add9	ascending	optimism
1M	1M79	harmonic	bliss
1M	1M79	ascending	bliss
1M	1m79	harmonic	wonder
1M	1m79	ascending	wonder
1M	1M911	harmonic	annoyance
1M	1M911	ascending	annoyance
1M	1m911	harmonic	wonder
1M	1m911	ascending	wonder
1M	1m3	harmonic	happy
1M	1m3	ascending	 
1M	1M3	harmonic	 
1M	1M3	ascending	 
1M	1P4	harmonic	happy finality
1M	1P4	ascending	happy finality
1M	1P5	harmonic	optimism
1M	1P5	ascending	optimism
1M	1P1	harmonic	annoyance
1M	1P1	ascending	annoyance
1m	1M	harmonic	wonder
1m	1M	ascending	wonder
1m	1m	harmonic	 
1m	1m	ascending	somber
1m	1s2	harmonic	nuance
1m	1s2	ascending	nuance
1m	1s4	harmonic	wonder
1m	1s4	ascending	progress
1m	1+	harmonic	optimism
1m	1+	ascending	optimism
1m	1-	harmonic	threat
1m	1-	ascending	creepy
1m	1M7	harmonic	 
1m	1M7	ascending	restful
1m	1m7	harmonic	wonder
1m	1m7	ascending	progress
1m	1Mm7	harmonic	nuance
1m	1Mm7	ascending	progress
1m	1mM7	harmonic	annoyance
1m	1mM7	ascending	threat
1m	1M9	harmonic	happy nuance
1m	1M9	ascending	happy nuance
1m	1m9	harmonic	threat
1m	1m9	ascending	threat
1m	1M6	harmonic	peaceful
1m	1M6	ascending	restful
1m	1m6	harmonic	restful
1m	1m6	ascending	threat
1m	1M11	harmonic	annoyance
1m	1M11	ascending	annoyance
1m	1m11	harmonic	annoyance
1m	1m11	ascending	annoyance
1m	1∅7	harmonic	dark nuance
1m	1∅7	ascending	dark
1m	1+M7	harmonic	optimism
1m	1+M7	ascending	wonder
1m	1-7	harmonic	restful
1m	1-7	ascending	foreboding
1m	1+7	harmonic	 
1m	1+7	ascending	threat
1m	1add2	harmonic	 
1m	1add2	ascending	 
1m	1add4	harmonic	 
1m	1add4	ascending	compelling
1m	1add9	harmonic	 
1m	1add9	ascending	optimism
1m	1M79	harmonic	imperious
1m	1M79	ascending	 
1m	1m79	harmonic	sad nuance
1m	1m79	ascending	urgent nuance
1m	1M911	harmonic	annoyance
1m	1M911	ascending	annoyance
1m	1m911	harmonic	beautiful
1m	1m911	ascending	intricate
1m	1m3	harmonic	restful
1m	1m3	ascending	progress
1m	1M3	harmonic	optimism
1m	1M3	ascending	optimism
1m	1P4	harmonic	optimistic finality
1m	1P4	ascending	optimistic finality
1m	1P5	harmonic	optimistic finality
1m	1P5	ascending	 
1m	1P1	harmonic	annoyance
1m	1P1	ascending	annoyance
1s2	1M	harmonic	harmonious finality
1s2	1M	ascending	harmonious finality
1s2	1m	harmonic	threat
1s2	1m	ascending	threatening nuance
1s2	1s2	harmonic	 
1s2	1s2	ascending	nuance
1s2	1s4	harmonic	optimism
1s2	1s4	ascending	optimism
1s2	1+	harmonic	growing bliss
1s2	1+	ascending	growing bliss
